0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility,label
0.6327546238899231,0.9947396516799927,-0.800667941570282,0.9800209403038025,0.6903908848762512,0.9706147909164429,-0.872793972492218,0.9774506092071533,0.6925815939903259,0.9700264930725098,-0.8726760745048523,0.9748913645744324,0.6944194436073303,0.9694673418998718,-0.8726699948310852,0.9708279967308044,0.6843903660774231,0.9641461372375488,-0.9658082723617554,0.9852830171585083,0.6830917000770569,0.9586561322212219,-0.9666141271591187,0.985386848449707,0.6819393038749695,0.9529480934143066,-0.9680358171463013,0.9847949147224426,0.6908925175666809,0.9431650042533875,-0.8563925623893738,0.985260009765625,0.6679003834724426,0.9253925085067749,-1.267154574394226,0.9952303171157837,0.6078994870185852,0.9945920705795288,-0.745521068572998,0.9896416068077087,0.6010472178459167,0.9834860563278198,-0.8649805188179016,0.9945626854896545,0.49542683362960815,0.9816075563430786,-0.41724061965942383,0.9635010361671448,0.46257179975509644,0.8223760724067688,-1.251114845275879,0.9960298538208008,0.19122958183288574,1.1001332998275757,0.02045738510787487,0.09533868730068207,0.07824873924255371,0.7089771628379822,-0.6523913741111755,0.5440490245819092,0.18740928173065186,1.0517597198486328,0.36785563826560974,0.1477426141500473,-0.08259421586990356,0.6057764887809753,0.23855242133140564,0.106061190366745,0.1776973009109497,1.0295252799987793,0.43331456184387207,0.12944291532039642,-0.15159910917282104,0.5824109315872192,0.31070032715797424,0.11532404273748398,0.1933634877204895,1.0512032508850098,0.4317181706428528,0.11974892765283585,-0.14070403575897217,0.571076512336731,0.2513101398944855,0.11950317025184631,0.19519108533859253,1.0471627712249756,0.3702475130558014,0.10998239368200302,-0.11475974321365356,0.5753595232963562,0.23575755953788757,0.12836426496505737,-0.3261246681213379,0.902124285697937,0.22348645329475403,0.5004876255989075,-0.3435342609882355,0.7767134308815002,-0.2225954830646515,0.5919011831283569,-0.7762252688407898,0.8783305883407593,1.1342463493347168,0.07597296684980392,-0.8245428800582886,0.7347873449325562,0.6400883197784424,0.19431868195533752,-1.3110666275024414,0.8992816805839539,2.356536626815796,0.06570541858673096,-1.4048471450805664,0.6927981376647949,1.6870781183242798,0.19713085889816284,-1.3822345733642578,0.8773622512817383,2.4655141830444336,0.07175786793231964,-1.484602451324463,0.6720635890960693,1.7799899578094482,0.20247353613376617,-1.4479663372039795,0.9705646634101868,2.1713390350341797,0.32851311564445496,-1.5286200046539307,0.7661216259002686,1.3227392435073853,0.221414715051651,pushup_lower
0.15510272979736328,0.4443890452384949,-0.2243807017803192,0.997776210308075,0.14839059114456177,0.42188066244125366,-0.25725308060646057,0.9981482028961182,0.14968568086624146,0.4195100665092468,-0.25731825828552246,0.9982624650001526,0.15083569288253784,0.4170590341091156,-0.2573075592517853,0.9986542463302612,0.14821669459342957,0.4225846230983734,-0.19848382472991943,0.9974437952041626,0.14956876635551453,0.420672744512558,-0.19858723878860474,0.9975110292434692,0.1508680284023285,0.41848546266555786,-0.1987498253583908,0.9983789920806885,0.17124450206756592,0.3985673189163208,-0.3361237049102783,0.9971351623535156,0.17182853817939758,0.3991363048553467,-0.07638906687498093,0.9961538910865784,0.17317235469818115,0.4449739456176758,-0.2491944283246994,0.9967315196990967,0.17331579327583313,0.44653576612472534,-0.17354115843772888,0.9933483004570007,0.2571270167827606,0.4162544310092926,-0.4678279757499695,0.9993963241577148,0.27363720536231995,0.42997926473617554,0.11006287485361099,0.994612455368042,0.28380703926086426,0.6113423705101013,-0.5642186999320984,0.9703107476234436,0.301047682762146,0.6184643507003784,0.12055711448192596,0.1702996790409088,0.2849869132041931,0.7996395230293274,-0.5560156106948853,0.907686710357666,0.2989383637905121,0.7675793170928955,-0.007650877349078655,0.18024514615535736,0.2682250440120697,0.8326153755187988,-0.6345192193984985,0.8643755912780762,0.2769015431404114,0.7935199737548828,-0.014904876239597797,0.1755659431219101,0.25572705268859863,0.8251937627792358,-0.5929405689239502,0.8502301573753357,0.27250462770462036,0.7918776273727417,-0.08826248347759247,0.17622068524360657,0.2651963233947754,0.816816508769989,-0.5409879684448242,0.790115475654602,0.2903618812561035,0.7961176633834839,-0.04385346174240112,0.18344801664352417,0.5015620589256287,0.4855065941810608,-0.18163636326789856,0.9989427924156189,0.4823363721370697,0.5050464868545532,0.18155963718891144,0.9956614375114441,0.6230730414390564,0.6512124538421631,-0.35164159536361694,0.9413923621177673,0.601294994354248,0.6526698470115662,0.23318389058113098,0.19325478374958038,0.8371750116348267,0.756619930267334,-0.3545486330986023,0.9601624608039856,0.8137624859809875,0.7265165448188782,0.3648662269115448,0.46036025881767273,0.8795259594917297,0.7537879943847656,-0.3619330823421478,0.9312134385108948,0.8644319772720337,0.7278850674629211,0.3718896508216858,0.5217768549919128,0.8360897302627563,0.8648291826248169,-0.5400711297988892,0.9415940642356873,0.8208988308906555,0.8171181678771973,0.2436792403459549,0.6168727278709412,pushup_upper
0.29150938987731934,0.32062748074531555,-0.8243058919906616,0.9991784691810608,0.29944711923599243,0.28446489572525024,-0.8232923746109009,0.9991101622581482,0.3063955307006836,0.2809973657131195,-0.823505699634552,0.9991464614868164,0.31400415301322937,0.27757781744003296,-0.8237813115119934,0.9994937181472778,0.2846321165561676,0.2906332314014435,-0.7863547205924988,0.9986061453819275,0.28094661235809326,0.29148897528648376,-0.7865815162658691,0.9982321858406067,0.2773682177066803,0.2923995554447174,-0.7869433760643005,0.998932421207428,0.3482937812805176,0.2731393277645111,-0.7638341188430786,0.9990031123161316,0.30074891448020935,0.29084017872810364,-0.6028981804847717,0.9972012042999268,0.3216084837913513,0.3407851457595825,-0.7978322505950928,0.9988144636154175,0.30203455686569214,0.3501479923725128,-0.7513514757156372,0.9984598159790039,0.496955543756485,0.37137195467948914,-0.7874965071678162,0.9986829161643982,0.34552496671676636,0.4340272843837738,-0.4015251696109772,0.985096275806427,0.5356085300445557,0.643983781337738,-0.876456081867218,0.9807724952697754,0.3555406332015991,0.6738608479499817,-0.35649555921554565,0.7866290807723999,0.5572881698608398,0.8896006345748901,-0.927989661693573,0.9766620397567749,0.3425198197364807,0.8860316276550293,-0.4650694727897644,0.7660662531852722,0.5587683916091919,0.9222710728645325,-1.0271871089935303,0.9345280528068542,0.3147473633289337,0.9117997884750366,-0.5270721316337585,0.6312354803085327,0.5348297357559204,0.9219991564750671,-1.0318981409072876,0.9406757950782776,0.3226011395454407,0.9235714673995972,-0.578414797782898,0.6746143698692322,0.5289251208305359,0.907516598701477,-0.9356542825698853,0.9100540280342102,0.3403280973434448,0.9167318344116211,-0.49859195947647095,0.693942129611969,0.6276469230651855,0.5943765640258789,-0.13369779288768768,0.9996063113212585,0.5331767797470093,0.6079103946685791,0.13323253393173218,0.9960840940475464,0.7098060846328735,0.7071635723114014,0.29431813955307007,0.9111682176589966,0.598906397819519,0.6998488306999207,0.5906195640563965,0.5250213146209717,0.7772985100746155,0.7628778219223022,0.866641640663147,0.8792452216148376,0.7083943486213684,0.7493506669998169,1.0956871509552002,0.40946781635284424,0.8059440851211548,0.7520039081573486,0.9149099588394165,0.7155858278274536,0.7324934601783752,0.7431682348251343,1.1421374082565308,0.42397013306617737,0.7654187083244324,0.8538647890090942,0.7847439050674438,0.8362706899642944,0.7049112319946289,0.8285943865776062,1.04563570022583,0.5580036640167236,pushup_upper
0.13273486495018005,0.467526376247406,-0.005001903045922518,0.9994370341300964,0.1261872947216034,0.44734987616539,-0.031024103984236717,0.9995734095573425,0.1273331344127655,0.4449688792228699,-0.031088734045624733,0.9995431900024414,0.12845656275749207,0.44243091344833374,-0.031043540686368942,0.999663233757019,0.12619414925575256,0.4477579593658447,0.024054622277617455,0.999539852142334,0.1275337040424347,0.44559651613235474,0.023978369310498238,0.9995378255844116,0.1289290189743042,0.4431149363517761,0.023776449263095856,0.9997231364250183,0.14626941084861755,0.42410773038864136,-0.10828211158514023,0.9991146922111511,0.14731985330581665,0.42432841658592224,0.1331988424062729,0.999478280544281,0.14851602911949158,0.4667964577674866,-0.03161388263106346,0.9989163875579834,0.1486620306968689,0.4679407477378845,0.039083342999219894,0.9983078241348267,0.22469785809516907,0.43349891901016235,-0.2676491439342499,0.9997718930244446,0.2593298554420471,0.4490026831626892,0.2851378321647644,0.9971898198127747,0.26357653737068176,0.6276971101760864,-0.3574104905128479,0.9564308524131775,0.29506179690361023,0.6306400299072266,0.28554317355155945,0.19667719304561615,0.27193281054496765,0.8033013343811035,-0.3532547950744629,0.8975388407707214,0.3375122547149658,0.8054884672164917,0.17022308707237244,0.2490391880273819,0.25848016142845154,0.8363289833068848,-0.4238436818122864,0.8607964515686035,0.32224535942077637,0.8244385719299316,0.16890981793403625,0.23585893213748932,0.24567416310310364,0.8307161331176758,-0.3789229691028595,0.8452019095420837,0.3284848928451538,0.8320419192314148,0.09972217679023743,0.22952811419963837,0.25555741786956787,0.8221946954727173,-0.33606526255607605,0.7831465005874634,0.33719390630722046,0.8239849805831909,0.1370963752269745,0.24152500927448273,0.4740443825721741,0.4884673058986664,-0.18156926333904266,0.9996839761734009,0.4593624174594879,0.5103183388710022,0.1813928782939911,0.9981972575187683,0.6128900051116943,0.6548111438751221,-0.2939211428165436,0.9458804726600647,0.5916767716407776,0.6609717011451721,0.26803502440452576,0.13425898551940918,0.8194955587387085,0.7694410085678101,-0.32636648416519165,0.9595582485198975,0.7924031019210815,0.7347067594528198,0.4136974811553955,0.3071487843990326,0.8605824708938599,0.7620186805725098,-0.3348197340965271,0.9474859833717346,0.8303979635238647,0.725031852722168,0.42548972368240356,0.4375777244567871,0.8279911279678345,0.8644269704818726,-0.4877774119377136,0.9324918389320374,0.7887681126594543,0.8075459599494934,0.33368009328842163,0.49264204502105713,pushup_upper
0.10941336303949356,0.8324524164199829,-0.20132188498973846,0.9943603873252869,0.09808081388473511,0.820229709148407,-0.2317657470703125,0.9959797859191895,0.09826460480690002,0.8174425959587097,-0.23178920149803162,0.996329128742218,0.09851902723312378,0.8146251440048218,-0.23190367221832275,0.9967677593231201,0.09825104475021362,0.8207488059997559,-0.1947222650051117,0.9929265379905701,0.09887012839317322,0.8192288279533386,-0.19473545253276825,0.9936809539794922,0.09945139288902283,0.8176566362380981,-0.1948903203010559,0.995231568813324,0.10991573333740234,0.7949466705322266,-0.28622424602508545,0.9971369504928589,0.11046929657459259,0.797446072101593,-0.1253245770931244,0.9982051849365234,0.1254093497991562,0.8240421414375305,-0.2152673304080963,0.998399555683136,0.12664058804512024,0.8270595669746399,-0.1684652864933014,0.9949883222579956,0.1980152726173401,0.7790298461914062,-0.32768282294273376,0.9998180270195007,0.1847558468580246,0.778437077999115,0.019991504028439522,0.9944836497306824,0.308468222618103,0.7946230173110962,-0.31734830141067505,0.9029982089996338,0.2606825828552246,0.8117054104804993,0.1309923231601715,0.0909280851483345,0.3077644109725952,0.8939784169197083,-0.2680666148662567,0.9504786729812622,0.28687140345573425,0.888434112071991,0.12114153057336807,0.2898430824279785,0.308885782957077,0.8996081352233887,-0.2976149320602417,0.9517200589179993,0.27589350938796997,0.8987747430801392,0.1240132600069046,0.41183218359947205,0.2909987270832062,0.9005239605903625,-0.28710755705833435,0.9522383809089661,0.27084311842918396,0.9019423723220825,0.0919298529624939,0.4335634410381317,0.2936634123325348,0.8930925130844116,-0.26023536920547485,0.9364453554153442,0.2824157476425171,0.8990032076835632,0.10738124698400497,0.4291551411151886,0.394345223903656,0.7359830141067505,-0.11650454998016357,0.9999105930328369,0.380293607711792,0.7507076859474182,0.11640717834234238,0.9989925026893616,0.5287490487098694,0.8197550773620605,-0.2002284973859787,0.9959542751312256,0.49580636620521545,0.8761669993400574,0.07861632108688354,0.5296083688735962,0.680683434009552,0.7614251375198364,-0.0701560527086258,0.9952024221420288,0.5480352640151978,0.799537181854248,0.3429604470729828,0.2656109929084778,0.6949100494384766,0.7365729212760925,-0.05278148502111435,0.9856552481651306,0.5509734153747559,0.7745433449745178,0.37300822138786316,0.4224207103252411,0.7407476902008057,0.7954695224761963,-0.06014857441186905,0.988491415977478,0.5947146415710449,0.8145452737808228,0.42854028940200806,0.4157950282096863,pushup_lower
0.2448817491531372,0.5548610091209412,-0.7032960057258606,0.9999330043792725,0.249224454164505,0.5177762508392334,-0.7161336541175842,0.9999405145645142,0.2557724118232727,0.512673556804657,-0.7162485122680664,0.9999470710754395,0.26271602511405945,0.5080621838569641,-0.7164921760559082,0.9999631643295288,0.23426750302314758,0.5258463621139526,-0.6802221536636353,0.9998794794082642,0.230873703956604,0.5258445739746094,-0.6803539991378784,0.9998530149459839,0.227632075548172,0.5255632400512695,-0.6805579662322998,0.9998986721038818,0.28781771659851074,0.4941794276237488,-0.6845806837081909,0.9999614953994751,0.2539483904838562,0.5094127058982849,-0.5278441309928894,0.9998643398284912,0.2750033736228943,0.5690574645996094,-0.6826494336128235,0.9999284744262695,0.2557801902294159,0.5747700929641724,-0.6374137997627258,0.9999129772186279,0.4405698776245117,0.5469438433647156,-0.666799008846283,0.9999428987503052,0.30688461661338806,0.5787099599838257,-0.3381713926792145,0.9993504881858826,0.5607049465179443,0.7165091037750244,-0.7071460485458374,0.996955394744873,0.3326151669025421,0.7397462725639343,-0.25257110595703125,0.8429218530654907,0.5427851676940918,0.9193459749221802,-0.7585340738296509,0.9977577328681946,0.31700724363327026,0.9084868431091309,-0.3668685555458069,0.9062102437019348,0.5424246788024902,0.9555927515029907,-0.8537760972976685,0.9917387366294861,0.28766828775405884,0.9254484176635742,-0.41468486189842224,0.8487148880958557,0.5152308940887451,0.9482206106185913,-0.8534883260726929,0.9920828342437744,0.29984062910079956,0.9311544299125671,-0.4672154486179352,0.8686056733131409,0.5144494771957397,0.9352512359619141,-0.7636088728904724,0.9834868907928467,0.3170963525772095,0.9259141683578491,-0.39549165964126587,0.8573485016822815,0.5806928277015686,0.67659592628479,-0.11250211298465729,0.9999313354492188,0.5067809820175171,0.6919465065002441,0.11201999336481094,0.9992833733558655,0.674748420715332,0.7553188800811768,0.2687172293663025,0.9132940769195557,0.6111621856689453,0.7518889307975769,0.5130694508552551,0.39068037271499634,0.7453400492668152,0.7825595140457153,0.7157566547393799,0.9332528114318848,0.7001867294311523,0.7654862403869629,0.9633731842041016,0.41365930438041687,0.7669382095336914,0.7646659016609192,0.7557425498962402,0.8856796622276306,0.7209547162055969,0.7571111917495728,1.008514165878296,0.4757251441478729,0.7492329478263855,0.8534566164016724,0.6554183959960938,0.903986930847168,0.7101974487304688,0.837986171245575,0.9423900842666626,0.6144269108772278,pushup_middle
0.10702691972255707,0.8515714406967163,-0.22782032191753387,0.9737690091133118,0.1017160564661026,0.8395317792892456,-0.25694578886032104,0.9868730902671814,0.10354940593242645,0.837851345539093,-0.25696828961372375,0.9852432012557983,0.10540981590747833,0.8361541032791138,-0.2570738196372986,0.9886172413825989,0.09926831722259521,0.8394637107849121,-0.2329927682876587,0.9762336611747742,0.0995924323797226,0.8386822938919067,-0.2329975664615631,0.9755247831344604,0.09989239275455475,0.8378394842147827,-0.2330758273601532,0.9779843688011169,0.12266570329666138,0.8266855478286743,-0.3067152798175812,0.9900292754173279,0.1154814213514328,0.8259972333908081,-0.20405825972557068,0.9877405762672424,0.12440524995326996,0.8509935140609741,-0.23791734874248505,0.9932528138160706,0.12220703065395355,0.8533102869987488,-0.20811748504638672,0.977616012096405,0.2073862999677658,0.836612343788147,-0.31095367670059204,0.9998596906661987,0.16569194197654724,0.8074333071708679,-0.08971905708312988,0.9634771347045898,0.29707181453704834,0.8070276975631714,-0.2908080220222473,0.9121594429016113,0.20021219551563263,0.7572607398033142,0.0189998559653759,0.04236680269241333,0.30504003167152405,0.9010313749313354,-0.27753427624702454,0.9013327360153198,0.1741357147693634,0.8011810183525085,0.06630636006593704,0.1293097883462906,0.29500606656074524,0.9216513633728027,-0.3011600375175476,0.8619526624679565,0.1614195555448532,0.8081363439559937,0.0775250717997551,0.18994449079036713,0.27869439125061035,0.9194349050521851,-0.28832679986953735,0.860446035861969,0.16420960426330566,0.8186256289482117,0.060070715844631195,0.1818392425775528,0.2831655740737915,0.9126023054122925,-0.26805585622787476,0.816829264163971,0.17269080877304077,0.8153969049453735,0.06292641162872314,0.1613483875989914,0.3774961531162262,0.7736234664916992,-0.08325474709272385,0.9999642372131348,0.34442996978759766,0.7817643880844116,0.08336034417152405,0.9982982277870178,0.518713653087616,0.8468191027641296,-0.19957248866558075,0.9941788911819458,0.4039662480354309,0.8923501968383789,0.11123232543468475,0.14648038148880005,0.6685712933540344,0.818953812122345,-0.16073261201381683,0.9771058559417725,0.4687202572822571,0.8459616899490356,0.32662433385849,0.07281675189733505,0.684614360332489,0.8030781745910645,-0.15057240426540375,0.9558252096176147,0.47167181968688965,0.8283652067184448,0.3506088852882385,0.09664641320705414,0.7171337604522705,0.8475255966186523,-0.16087119281291962,0.9481193423271179,0.5039161443710327,0.8560148477554321,0.39599546790122986,0.1597876101732254,pushup_lower
0.8633859753608704,0.6850074529647827,-0.48231905698776245,0.9997929930686951,0.8795231580734253,0.6591399908065796,-0.4728613495826721,0.9998102784156799,0.8819905519485474,0.6566736102104187,-0.4730567932128906,0.9998574256896973,0.8848358988761902,0.6537631154060364,-0.47336453199386597,0.9998806715011597,0.8591309785842896,0.6545666456222534,-0.5230711698532104,0.9997590184211731,0.8483942151069641,0.6480826139450073,-0.5233173966407776,0.9997695088386536,0.8368107080459595,0.639985978603363,-0.5233782529830933,0.9997518658638,0.843086838722229,0.6095634698867798,-0.356840580701828,0.9997918009757996,0.7893577218055725,0.5961099863052368,-0.5738217830657959,0.9997124075889587,0.8343545794487,0.6921187043190002,-0.4250084459781647,0.9998052716255188,0.8109542727470398,0.6858805418014526,-0.4871763288974762,0.999835729598999,0.7643297910690308,0.4885885715484619,-0.21677465736865997,0.9993322491645813,0.5696294903755188,0.5742185711860657,-0.5170016288757324,0.9991028308868408,0.614959716796875,0.33335691690444946,0.08726101368665695,0.12781089544296265,0.3652244210243225,0.4212888777256012,-0.39481213688850403,0.9933139681816101,0.6405854225158691,0.502124011516571,0.15413475036621094,0.12529607117176056,0.3651970624923706,0.6810550689697266,-0.23967811465263367,0.9760928153991699,0.6620401740074158,0.5324031114578247,0.13957065343856812,0.19637933373451233,0.3833010196685791,0.7266436219215393,-0.2765255868434906,0.9644570350646973,0.6555581092834473,0.549894392490387,0.09790728986263275,0.21731001138687134,0.4138566553592682,0.7207127809524536,-0.2775779962539673,0.9667730927467346,0.6369143128395081,0.5399214029312134,0.13859793543815613,0.23482078313827515,0.41260164976119995,0.6998001337051392,-0.23733949661254883,0.9512425065040588,0.39673030376434326,0.4057678282260895,0.12746833264827728,0.9978177547454834,0.2950376272201538,0.42265743017196655,-0.12734384834766388,0.9994248151779175,0.2569604814052582,0.4470282196998596,0.49388939142227173,0.07036672532558441,0.1739635020494461,0.4640466272830963,0.29361823201179504,0.879120945930481,0.15145471692085266,0.38046371936798096,0.9095489382743835,0.2638220489025116,0.08785749226808548,0.3998454511165619,0.7095630168914795,0.9481328129768372,0.13139376044273376,0.351026326417923,0.9571009874343872,0.3769676685333252,0.07213875651359558,0.36533576250076294,0.757506787776947,0.8930431604385376,0.10068174451589584,0.4663164019584656,1.008305311203003,0.4109291136264801,0.08344651758670807,0.4954740107059479,0.7800276279449463,0.8828608989715576,pushup_lower
0.37642812728881836,0.2711072564125061,-0.8298430442810059,0.9989711046218872,0.3868650197982788,0.23615777492523193,-0.8304709196090698,0.998776376247406,0.3950181305408478,0.2332707941532135,-0.8306835889816284,0.998794674873352,0.403690904378891,0.23015037178993225,-0.8309518694877625,0.9992164373397827,0.3699696660041809,0.23994478583335876,-0.7933855652809143,0.9983288645744324,0.36601313948631287,0.2401522397994995,-0.7936100959777832,0.997952938079834,0.3621506989002228,0.2405485212802887,-0.7940300107002258,0.9988025426864624,0.43522071838378906,0.22616438567638397,-0.7782021760940552,0.9984647035598755,0.38885918259620667,0.24052679538726807,-0.6156967878341675,0.9972770810127258,0.4066449999809265,0.29250210523605347,-0.8059026002883911,0.9984803795814514,0.3858731985092163,0.30169808864593506,-0.7590504884719849,0.9983298182487488,0.5892198085784912,0.3396560549736023,-0.7915734052658081,0.9971447587013245,0.4315928518772125,0.3861845135688782,-0.431202232837677,0.9879702925682068,0.601111114025116,0.6158038377761841,-0.8788706064224243,0.9647688269615173,0.4252336025238037,0.6252434253692627,-0.3882909119129181,0.7861644625663757,0.6343008279800415,0.8631854057312012,-0.9296507835388184,0.9496669769287109,0.4193139672279358,0.8745557069778442,-0.4839532971382141,0.8000232577323914,0.6231264472007751,0.8758754730224609,-1.027326226234436,0.8781922459602356,0.38985294103622437,0.9063979983329773,-0.5484076738357544,0.6597763299942017,0.604002833366394,0.9048067331314087,-1.0378884077072144,0.8891242146492004,0.4023597240447998,0.9188306927680969,-0.5995762348175049,0.704093873500824,0.5978840589523315,0.8823639154434204,-0.9406079053878784,0.8497452139854431,0.41999298334121704,0.9107721447944641,-0.5169040560722351,0.7263531684875488,0.7049666047096252,0.5744140148162842,-0.12395559251308441,0.9993904829025269,0.6074228286743164,0.5742458701133728,0.12340421974658966,0.9947569370269775,0.7810373306274414,0.6878172159194946,0.3146602213382721,0.9144605398178101,0.6452738046646118,0.6813183426856995,0.5912185311317444,0.4840289056301117,0.8291695713996887,0.7730746269226074,0.8962360620498657,0.864242672920227,0.7647860050201416,0.7296175956726074,1.1276565790176392,0.3744480609893799,0.8484180569648743,0.7684192657470703,0.9439824819564819,0.6180129051208496,0.8032007217407227,0.7315109968185425,1.1774990558624268,0.3614654541015625,0.8128026723861694,0.849885106086731,0.8082429766654968,0.7760890126228333,0.7119871377944946,0.791244626045227,1.093166470527649,0.5119324922561646,pushup_upper
0.7389653921127319,0.35458430647850037,-0.8448871374130249,0.9997192025184631,0.7472085356712341,0.3385741412639618,-0.8262537717819214,0.9992978572845459,0.7481178045272827,0.33622029423713684,-0.8264040946960449,0.9991822838783264,0.7486763000488281,0.3336626887321472,-0.8266448974609375,0.999650239944458,0.7417166233062744,0.33824658393859863,-0.8816076517105103,0.9996718168258667,0.7383663058280945,0.33605995774269104,-0.8817986249923706,0.9996674060821533,0.734810471534729,0.3333139717578888,-0.8819319009780884,0.9997479319572449,0.7360911965370178,0.30818161368370056,-0.6761646866798401,0.9988446235656738,0.7050111293792725,0.309594988822937,-0.9222175478935242,0.9987050294876099,0.7185271382331848,0.36247292160987854,-0.7771981358528137,0.9996702671051025,0.7117535471916199,0.3605247735977173,-0.8492417335510254,0.9997710585594177,0.6854841709136963,0.33689334988594055,-0.4860941767692566,0.9997796416282654,0.571359395980835,0.3439940810203552,-0.867851734161377,0.9995611310005188,0.6371457576751709,0.49587374925613403,-0.371367484331131,0.7812005877494812,0.5231248140335083,0.5130009055137634,-0.8547927141189575,0.9832935333251953,0.6270567178726196,0.6443051099777222,-0.4311172366142273,0.8814922571182251,0.5119394659996033,0.7133736610412598,-0.91814124584198,0.9963871240615845,0.6459951400756836,0.6704937219619751,-0.4637473225593567,0.8191875219345093,0.5197952389717102,0.7445091009140015,-1.038077473640442,0.9935929179191589,0.6399193406105042,0.6717900037765503,-0.538489818572998,0.8429772853851318,0.5431731939315796,0.7389405965805054,-1.0244015455245972,0.9930146932601929,0.6299355626106262,0.6641278266906738,-0.4625740051269531,0.8303215503692627,0.543729841709137,0.7259372472763062,-0.9208718538284302,0.9837070107460022,0.5081763863563538,0.4005780816078186,0.1030300110578537,0.9954501986503601,0.4447121024131775,0.3999098539352417,-0.10293688625097275,0.9987247586250305,0.46258658170700073,0.4710988402366638,0.5934109091758728,0.25865045189857483,0.3833036422729492,0.48825255036354065,0.3692793846130371,0.8092943429946899,0.39743053913116455,0.49294590950012207,1.1764410734176636,0.24140295386314392,0.31960928440093994,0.5310441255569458,0.9060949087142944,0.8410637378692627,0.3834306597709656,0.4885539412498474,1.241079330444336,0.31089112162590027,0.30205559730529785,0.5220261812210083,0.9596947431564331,0.7514703869819641,0.4029306471347809,0.5448563694953918,1.2024132013320923,0.5143384337425232,0.3210378587245941,0.6038415431976318,0.8683331608772278,0.8198572397232056,pushup_upper
